,image,label,is_train
11409,./data/2/3020010816431001.tif,2,True
11410,./data/2/2020010717542501.tif,2,True
11411,./data/2/2020010914040805.tif,2,True
11412,./data/2/2020010815423204.tif,2,True
11413,./data/2/2020010811164700.tif,2,True
11414,./data/2/2020011011013001.tif,2,True
11415,./data/2/3020011011323806.tif,2,True
11416,./data/2/2020010709275600.tif,2,True
11417,./data/2/2020010917215101.tif,2,True
11418,./data/2/2020010718082702.tif,2,True
11419,./data/2/2020010214301800.tif,2,True
11420,./data/2/2020010316404903.tif,2,False
11421,./data/2/2020011609065700.tif,2,True
11422,./data/2/3020010311204805.tif,2,True
11423,./data/2/2020010811402105.tif,2,True
11424,./data/2/3020010915422302.tif,2,True
11425,./data/2/3020011011465605.tif,2,True
11426,./data/2/3020010913403502.tif,2,True
11427,./data/2/2020010315534103.tif,2,True
11428,./data/2/2020010715170505.tif,2,True
11429,./data/2/202001031640360g.tif,2,True
11430,./data/2/2020010812154502.tif,2,True
11431,./data/2/2020010612462201.tif,2,True
11432,./data/2/2020011711055002.jpg,2,True
11433,./data/2/3020011515203002.tif,2,True
11434,./data/2/3020010714584706.tif,2,False
11435,./data/2/302001091347570a.tif,2,True
11436,./data/2/2020010913574706.tif,2,True
11437,./data/2/2020010909080402.tif,2,True
11438,./data/2/202001081558280a.tif,2,True
11439,./data/2/3020010309201500.tif,2,True
11440,./data/2/2020010611494203.tif,2,True
11441,./data/2/3020011011323904.tif,2,True
11442,./data/2/3020010214163405.tif,2,True
11443,./data/2/3020010610563608.tif,2,True
11444,./data/2/3020010915400700.tif,2,True
11445,./data/2/2020010217275201.tif,2,True
11446,./data/2/3020010909535801.tif,2,False
11447,./data/2/2020011515064609.tif,2,True
11448,./data/2/2020011408435204.tif,2,True
11449,./data/2/202001021622500g.tif,2,True
11450,./data/2/3020011515310601.tif,2,True
11451,./data/2/3020010715145309.tif,2,True
11452,./data/2/3020010914460505.tif,2,False
11453,./data/2/2020010209454901.jpg,2,True
11454,./data/2/202001021432470k.tif,2,True
11455,./data/2/302001021513560d.tif,2,True
11456,./data/2/2020010711062107.tif,2,True
11457,./data/2/3020010613410001.tif,2,True
11458,./data/2/2020010210114700.tif,2,True
11459,./data/2/2020010310361302.tif,2,True
11460,./data/2/3020010613202700.tif,2,True
11461,./data/2/2020010713515307.tif,2,True
11462,./data/2/2020010816521703.tif,2,True
11463,./data/2/3020010811071203.tif,2,True
11464,./data/2/2020010917275400.tif,2,True
11465,./data/2/2020011011332903.tif,2,True
11466,./data/2/2020011010205907.tif,2,True
11467,./data/2/2020010614564502.tif,2,True
11468,./data/2/2020010211050101.tif,2,True
11469,./data/2/3020012010530301.tif,2,True
11470,./data/2/202001031332040c.tif,2,True
11471,./data/2/2020010314573100.tif,2,True
11472,./data/2/2020010714511003.tif,2,True
11473,./data/2/2020010314474503.tif,2,True
11474,./data/2/2020010615033300.tif,2,True
11475,./data/2/2020010313151503.tif,2,True
11476,./data/2/2020010713272706.tif,2,True
11477,./data/2/2020010212325901.tif,2,True
11478,./data/2/2020010311291900.tif,2,True
11479,./data/2/3020010713350203.tif,2,True
11480,./data/2/2020011011263206.tif,2,True
11481,./data/2/2020011011450203.tif,2,True
11482,./data/2/3020010216170102.tif,2,True
11483,./data/2/3020010717072001.tif,2,False
11484,./data/2/3020011017230901.jpg,2,True
11485,./data/2/2020010913454504.tif,2,True
11486,./data/2/3020010615552005.tif,2,True
11487,./data/2/2020010911500902.tif,2,True
11488,./data/2/3020010310010100.tif,2,True
11489,./data/2/2020010314320806.tif,2,True
11490,./data/2/3020010916454402.tif,2,True
11491,./data/2/2020010814333101.tif,2,True
11492,./data/2/2020011013191501.jpg,2,False
11493,./data/2/2020010816551401.tif,2,True
11494,./data/2/2020010310295902.tif,2,True
11495,./data/2/3020011614061404.tif,2,True
11496,./data/2/3020010915222806.tif,2,True
11497,./data/2/2020010815052608.tif,2,True
11498,./data/2/2020010709401400.tif,2,True
11499,./data/2/2020010911003203.tif,2,True
11500,./data/2/2020010715200006.tif,2,True
11501,./data/2/2020010215154602.tif,2,True
11502,./data/2/2020010612553504.tif,2,True
11503,./data/2/2020011011331407.tif,2,True
11504,./data/2/3020010314075905.tif,2,True
11505,./data/2/3020010613410005.tif,2,True
11506,./data/2/2020010310470306.tif,2,True
11507,./data/2/3020010715331003.tif,2,True
11508,./data/2/2020010914093900.tif,2,True
11509,./data/2/2020010816225903.tif,2,False
11510,./data/2/3020010717523100.tif,2,True
11511,./data/2/2020010914275302.tif,2,True
11512,./data/2/3020012012431601.jpg,2,True
11513,./data/2/3020010912454702.tif,2,False
11514,./data/2/2020010714531001.tif,2,True
11515,./data/2/2020010615001605.tif,2,True
11516,./data/2/2020011409045101.jpg,2,True
11517,./data/2/3020010813023705.tif,2,True
11518,./data/2/302001031607090a.tif,2,True
11519,./data/2/3020010215222408.tif,2,True
11520,./data/2/3020010709564303.tif,2,False
11521,./data/2/3020010608435300.tif,2,True
11522,./data/2/2020010614003100.tif,2,True
11523,./data/2/3020010916473503.tif,2,True
11524,./data/2/2020010711305303.tif,2,True
11525,./data/2/3020010313591200.tif,2,True
11526,./data/2/3020010614041403.tif,2,True
11527,./data/2/2020010810544402.tif,2,False
11528,./data/2/2020010915293402.tif,2,True
11529,./data/2/2020010717330506.tif,2,False
11530,./data/2/2020010810023204.tif,2,True
11531,./data/2/3020010215393402.tif,2,True
11532,./data/2/2020010709301505.tif,2,True
11533,./data/2/2020010810031603.tif,2,True
11534,./data/2/3020011012251403.tif,2,True
11535,./data/2/2020010616233701.tif,2,True
11536,./data/2/2020010811580104.tif,2,True
11537,./data/2/2020011712374300.tif,2,True
11538,./data/2/2020010917093703.tif,2,True
11539,./data/2/2020010811401903.tif,2,True
11540,./data/2/2020010215534503.tif,2,True
11541,./data/2/3020010616394404.tif,2,True
11542,./data/2/3020010312311806.tif,2,True
11543,./data/2/3020010615581205.tif,2,True
11544,./data/2/3020010319231100.jpg,2,True
11545,./data/2/2020010617293904.tif,2,False
11546,./data/2/3020010816411904.tif,2,True
11547,./data/2/3020010314531100.tif,2,True
11548,./data/2/2020010715200903.tif,2,True
11549,./data/2/3020010817010704.tif,2,True
11550,./data/2/2020011609065801.tif,2,True
11551,./data/2/2020010316502502.tif,2,True
11552,./data/2/2020010715201309.tif,2,True
11553,./data/2/2020010911061101.tif,2,False
11554,./data/2/3020010315073309.tif,2,False
11555,./data/2/2020010916081400.tif,2,True
11556,./data/2/2020010616501000.tif,2,True
11557,./data/2/3020011011455903.tif,2,True
11558,./data/2/2020010714264605.tif,2,True
11559,./data/2/3020010122001700.jpg,2,True
11560,./data/2/302001031348140b.tif,2,True
11561,./data/2/2020010215344902.tif,2,True
11562,./data/2/3020010912454900.tif,2,True
11563,./data/2/2020010316455003.tif,2,False
11564,./data/2/3020010914433101.tif,2,True
11565,./data/2/302001031510370g.tif,2,True
11566,./data/2/3020010916473004.tif,2,True
11567,./data/2/2020011010191601.tif,2,True
11568,./data/2/2020010615360603.tif,2,True
11569,./data/2/3020011517464509.tif,2,True
11570,./data/2/2020010715544000.tif,2,False
11571,./data/2/2020010809091602.jpg,2,True
11572,./data/2/2020011608425600.tif,2,True
11573,./data/2/2020010610295204.tif,2,True
11574,./data/2/2020011016381801.jpg,2,True
11575,./data/2/2020010914451802.tif,2,False
11576,./data/2/2020010913445000.jpg,2,False
11577,./data/2/2020010218191702.tif,2,True
11578,./data/2/2020010214334102.tif,2,True
11579,./data/2/2020010615254100.tif,2,True
11580,./data/2/2020010815131504.tif,2,True
11581,./data/2/202001081124480e.tif,2,True
11582,./data/2/3020010717120402.tif,2,True
11583,./data/2/3020010310392200.tif,2,True
11584,./data/2/3020010613483300.tif,2,True
11585,./data/2/2020010315205602.tif,2,True
11586,./data/2/2020010713451403.tif,2,True
11587,./data/2/2020011013471900.jpg,2,True
11588,./data/2/2020010915034708.tif,2,True
11589,./data/2/3020010613545003.tif,2,True
11590,./data/2/3020011008370902.tif,2,True
11591,./data/2/3020010615320705.tif,2,True
11592,./data/2/2020010816524400.tif,2,True
11593,./data/2/2020010712395006.tif,2,True
11594,./data/2/3020010611353202.tif,2,False
11595,./data/2/2020010910090106.tif,2,True
11596,./data/2/2020010713042701.jpg,2,True
11597,./data/2/2020010814310502.tif,2,True
11598,./data/2/3020010313302701.tif,2,True
11599,./data/2/3020010710402703.tif,2,False
11600,./data/2/3020010915053801.tif,2,True
11601,./data/2/2020010913350500.tif,2,True
11602,./data/2/2020010814310603.tif,2,True
11603,./data/2/3020010716231407.tif,2,True
11604,./data/2/3020010316371606.tif,2,True
11605,./data/2/2020010814145109.tif,2,True
11606,./data/2/2020011608425702.tif,2,True
11607,./data/2/2020010917545103.tif,2,True
11608,./data/2/2020010617040109.tif,2,True
11609,./data/2/3020010818432902.tif,2,True
11610,./data/2/3020011011001102.tif,2,False
11611,./data/2/3020010311373100.tif,2,True
11612,./data/2/2020010611345108.tif,2,True
11613,./data/2/2020010313430101.tif,2,True
11614,./data/2/3020010615382601.tif,2,True
11615,./data/2/3020010815202700.tif,2,False
11616,./data/2/2020010610104401.tif,2,True
11617,./data/2/202001081557120o.tif,2,True
11618,./data/2/3020010611374501.tif,2,True
11619,./data/2/2020010609055101.tif,2,True
11620,./data/2/2020010916063707.tif,2,False
11621,./data/2/2020010916160205.tif,2,True
11622,./data/2/3020010912213301.tif,2,True
11623,./data/2/2020010816523605.tif,2,True
11624,./data/2/202001031752190c.tif,2,True
11625,./data/2/2020010811151600.tif,2,True
11626,./data/2/2020010911233807.tif,2,True
11627,./data/2/3020010710021700.tif,2,True
11628,./data/2/3020010315472605.tif,2,True
11629,./data/2/2020010314131500.tif,2,True
11630,./data/2/2020010310113502.tif,2,True
11631,./data/2/3020010314302708.tif,2,False
11632,./data/2/3020010615042002.tif,2,True
11633,./data/2/3020010615361803.tif,2,True
11634,./data/2/2020010313061302.tif,2,True
11635,./data/2/3020010710360302.tif,2,False
11636,./data/2/2020010209471704.tif,2,False
11637,./data/2/2020010615162203.tif,2,True
11638,./data/2/3020010616431605.tif,2,True
11639,./data/2/2020010310315001.tif,2,True
11640,./data/2/3020011013230200.tif,2,True
11641,./data/2/2020010211114200.tif,2,True
11642,./data/2/3020010714475006.tif,2,True
11643,./data/2/3020010611063703.tif,2,True
11644,./data/2/202001021612250c.tif,2,True
11645,./data/2/2020010910351800.tif,2,True
11646,./data/2/202001071556020g.tif,2,False
11647,./data/2/3020010311053905.tif,2,True
11648,./data/2/2020010215335700.tif,2,False
11649,./data/2/2020010916204105.tif,2,True
11650,./data/2/2020010715501100.tif,2,True
11651,./data/2/3020011010275802.tif,2,True
11652,./data/2/2020010814450202.tif,2,True
11653,./data/2/2020010915011105.tif,2,True
11654,./data/2/3020010909204101.tif,2,True
11655,./data/2/2020010714441008.tif,2,True
11656,./data/2/3020010811144701.tif,2,True
11657,./data/2/2020010716364301.jpg,2,True
11658,./data/2/3020010614351801.tif,2,True
11659,./data/2/3020010211563302.tif,2,True
11660,./data/2/3020010714294105.tif,2,True
11661,./data/2/302001071356230b.tif,2,True
11662,./data/2/2020010311185805.tif,2,True
11663,./data/2/2020010815391802.tif,2,True
11664,./data/2/3020010314322804.tif,2,True
11665,./data/2/3020010910213703.jpg,2,True
11666,./data/2/202001021558390j.tif,2,True
11667,./data/2/3020010214365607.tif,2,True
11668,./data/2/2020010313095400.tif,2,True
11669,./data/2/2020010616061002.tif,2,True
11670,./data/2/3020010316250804.tif,2,True
11671,./data/2/3020012112522602.tif,2,True
11672,./data/2/2020010810114700.tif,2,True
11673,./data/2/2020011714581101.tif,2,True
11674,./data/2/2020010210575602.tif,2,True
11675,./data/2/302001081601480e.tif,2,True
11676,./data/2/2020010816241402.tif,2,True
11677,./data/2/2020010816040600.tif,2,False
11678,./data/2/2020010616232500.tif,2,True
11679,./data/2/3020010616025900.tif,2,True
11680,./data/2/3020010813041401.tif,2,True
11681,./data/2/3020010915175102.tif,2,True
11682,./data/2/2020010313370904.tif,2,True
11683,./data/2/2020010218160204.tif,2,True
11684,./data/2/2020010314252901.tif,2,True
11685,./data/2/3020010614293903.tif,2,True
11686,./data/2/2020010711081203.tif,2,True
11687,./data/2/2020010813250505.tif,2,True
11688,./data/2/2020011011285606.tif,2,True
11689,./data/2/2020010210115304.tif,2,True
11690,./data/2/3020010617365100.tif,2,True
11691,./data/2/2020010915191501.tif,2,True
11692,./data/2/2020010914400702.jpg,2,True
11693,./data/2/3020010715401108.tif,2,True
11694,./data/2/3020010813453407.tif,2,True
11695,./data/2/3020010212284500.tif,2,True
11696,./data/2/2020010816453603.tif,2,True
11697,./data/2/2020010711403506.tif,2,True
11698,./data/2/2020010214202400.tif,2,True
11699,./data/2/2020010315341802.tif,2,True
11700,./data/2/3020010116172300.jpg,2,True
11701,./data/2/2020012010565300.jpg,2,True
11702,./data/2/3020010913315105.tif,2,True
11703,./data/2/2020010317333300.tif,2,True
11704,./data/2/3020011011352307.tif,2,True
11705,./data/2/2020010916505002.tif,2,True
11706,./data/2/3020010209391501.tif,2,True
11707,./data/2/2020010915332306.tif,2,True
11708,./data/2/2020011011224100.tif,2,True
11709,./data/2/3020010521242202.jpg,2,True
11710,./data/2/2020010315535304.tif,2,False
11711,./data/2/3020010212411901.tif,2,True
11712,./data/2/3020010711532404.tif,2,True
11713,./data/2/3020010310250903.tif,2,True
11714,./data/2/2020010613224503.tif,2,True
11715,./data/2/3020011312593101.jpg,2,True
11716,./data/2/3020010917003306.tif,2,True
11717,./data/2/2020010218055602.tif,2,True
11718,./data/2/2020010811151208.tif,2,True
11719,./data/2/2020010718372600.jpg,2,True
11720,./data/2/2020010213261400.tif,2,True
11721,./data/2/202001061121590d.tif,2,True
11722,./data/2/2020010315554401.tif,2,True
11723,./data/2/2020010610104900.tif,2,True
11724,./data/2/2020010916160102.tif,2,True
11725,./data/2/2020010308551700.tif,2,True
11726,./data/2/2020010917445105.tif,2,False
11727,./data/2/3020010615552206.tif,2,False
11728,./data/2/3020010913403001.tif,2,True
11729,./data/2/3020010712014302.tif,2,True
11730,./data/2/2020010618102202.tif,2,True
11731,./data/2/2020010715185403.tif,2,True
11732,./data/2/2020011011501302.tif,2,True
11733,./data/2/2020010916401901.tif,2,False
11734,./data/2/3020010313465705.tif,2,True
11735,./data/2/2020010915590405.tif,2,True
11736,./data/2/3020010215533102.tif,2,True
11737,./data/2/2020010310165804.tif,2,True
11738,./data/2/3020010908404104.tif,2,True
11739,./data/2/3020010213203907.tif,2,True
11740,./data/2/2020010808434000.tif,2,True
11741,./data/2/3020010613070701.tif,2,False
11742,./data/2/2020010717465901.jpg,2,True
11743,./data/2/2020010710492302.tif,2,True
11744,./data/2/3020010614351900.tif,2,True
11745,./data/2/2020010915115204.tif,2,False
11746,./data/2/2020010911391708.tif,2,True
11747,./data/2/3020010910354201.tif,2,True
11748,./data/2/2020011012464903.tif,2,True
11749,./data/2/2020010317115301.tif,2,True
11750,./data/2/3020010311470606.tif,2,True
11751,./data/2/2020010613550800.tif,2,True
11752,./data/2/3020010911245101.tif,2,True
11753,./data/2/202001021805460a.tif,2,True
11754,./data/2/2020010213575100.tif,2,False
11755,./data/2/2020012112160703.jpg,2,True
11756,./data/2/3020010311595806.tif,2,True
11757,./data/2/2020010816175107.tif,2,True
11758,./data/2/3020010815195705.tif,2,True
11759,./data/2/2020010214452401.tif,2,True
11760,./data/2/2020010811371903.tif,2,True
11761,./data/2/3020010311174801.tif,2,True
11762,./data/2/3020010618020303.tif,2,True
11763,./data/2/3020010915311205.tif,2,True
11764,./data/2/2020010813511807.tif,2,True
11765,./data/2/3020010915175205.tif,2,True
11766,./data/2/3020011010524203.tif,2,True
11767,./data/2/2020010215184502.tif,2,True
11768,./data/2/3020010317070109.tif,2,True
11769,./data/2/302001031113440a.tif,2,True
11770,./data/2/3020011312563800.tif,2,False
11771,./data/2/3020010914034504.tif,2,True
11772,./data/2/3020010910575503.tif,2,True
11773,./data/2/3020010614162101.tif,2,True
11774,./data/2/3020010913320000.tif,2,True
11775,./data/2/3020011015081301.tif,2,True
11776,./data/2/3020010610485901.tif,2,True
11777,./data/2/2020010214334804.tif,2,True
11778,./data/2/202001061500430a.tif,2,True
11779,./data/2/2020010610593000.tif,2,True
11780,./data/2/2020011011442706.tif,2,True
11781,./data/2/2020010310442805.tif,2,True
11782,./data/2/202001091547060c.tif,2,True
11783,./data/2/3020010215033706.tif,2,True
11784,./data/2/2020010914525106.tif,2,False
11785,./data/2/2020010616431900.tif,2,True
11786,./data/2/2020010615073103.tif,2,True
11787,./data/2/2020010910331603.tif,2,True
11788,./data/2/3020010715034700.tif,2,True
11789,./data/2/2020010710585505.tif,2,True
11790,./data/2/2020010917090602.tif,2,True
11791,./data/2/3020010814091900.tif,2,True
11792,./data/2/2020010316454806.tif,2,True
11793,./data/2/3020010611040802.tif,2,False
11794,./data/2/2020010717165006.tif,2,True
11795,./data/2/2020010316470603.tif,2,True
11796,./data/2/3020010911464704.tif,2,False
11797,./data/2/3020011010250900.tif,2,True
11798,./data/2/2020010215574306.tif,2,False
11799,./data/2/3020010915514503.tif,2,True
11800,./data/2/2020010718141500.tif,2,True
11801,./data/2/2020010915174207.tif,2,True
11802,./data/2/2020010911321304.tif,2,False
11803,./data/2/2020010211301104.tif,2,False
11804,./data/2/2020010309231305.tif,2,True
11805,./data/2/3020010614382306.tif,2,True
11806,./data/2/3020010709392501.tif,2,True
11807,./data/2/3020010715575401.tif,2,False
11808,./data/2/2020010214340400.tif,2,True
11809,./data/2/3020010715482506.tif,2,True
11810,./data/2/202001031057000k.tif,2,True
11811,./data/2/202001031152550d.tif,2,True
11812,./data/2/2020011019170301.jpg,2,True
11813,./data/2/3020010713514400.tif,2,True
11814,./data/2/3020010810455907.tif,2,True
11815,./data/2/2020010916515000.tif,2,True
11816,./data/2/3020010610441906.tif,2,True
11817,./data/2/3020010215462303.tif,2,True
11818,./data/2/2020010213464500.tif,2,True
11819,./data/2/3020010214470500.tif,2,True
11820,./data/2/202001061708230a.tif,2,True
11821,./data/2/2020010814033201.tif,2,True
11822,./data/2/3020010214151701.tif,2,True
11823,./data/2/2020010215154500.tif,2,False
11824,./data/2/2020010716231004.tif,2,True
11825,./data/2/3020010909061102.tif,2,True
11826,./data/2/2020010810142101.tif,2,True
11827,./data/2/2020010814024302.tif,2,True
11828,./data/2/3020010814434703.tif,2,True
11829,./data/2/3020013017323101.jpg,2,True
11830,./data/2/3020010716161408.tif,2,False
11831,./data/2/2020010215075305.tif,2,True
11832,./data/2/2020010815071506.tif,2,True
11833,./data/2/2020011516144803.tif,2,True
11834,./data/2/3020011011131102.tif,2,False
11835,./data/2/2020010309280303.jpg,2,True
11836,./data/2/3020011010155002.tif,2,True
11837,./data/2/3020010916272201.tif,2,True
11838,./data/2/2020010912333202.tif,2,True
11839,./data/2/3020010714254406.tif,2,True
11840,./data/2/2020010211005404.tif,2,True
11841,./data/2/2020010712592107.tif,2,True
11842,./data/2/2020010311083500.tif,2,False
11843,./data/2/202001061153560a.tif,2,True
11844,./data/2/2020010914473802.tif,2,True
11845,./data/2/3020010908502904.tif,2,True
11846,./data/2/3020010211335204.tif,2,True
11847,./data/2/3020011516231000.tif,2,True
11848,./data/2/3020011008140600.jpg,2,True
11849,./data/2/2020010814122309.tif,2,True
11850,./data/2/2020012010333700.jpg,2,False
11851,./data/2/2020011011331406.tif,2,True
11852,./data/2/2020010815131409.tif,2,True
11853,./data/2/3020010816005307.tif,2,True
11854,./data/2/2020010309164604.tif,2,True
11855,./data/2/3020010610445202.tif,2,True
11856,./data/2/3020010914022100.tif,2,True
11857,./data/2/2020010215430801.tif,2,True
11858,./data/2/3020010214590704.tif,2,True
11859,./data/2/2020010616410301.tif,2,True
11860,./data/2/2020010709094903.tif,2,True
11861,./data/2/3020011713420800.jpg,2,True
11862,./data/2/2020010211005602.tif,2,True
11863,./data/2/2020010616045405.tif,2,True
11864,./data/2/2020010916291504.tif,2,True
11865,./data/2/2020010815065102.tif,2,False
11866,./data/2/3020010910405602.tif,2,True
11867,./data/2/3020011011204103.jpg,2,False
11868,./data/2/3020010610490002.tif,2,True
11869,./data/2/2020010816162800.tif,2,True
11870,./data/2/202001061405500a.tif,2,True
11871,./data/2/2020010210340300.tif,2,True
11872,./data/2/202001081656120c.tif,2,True
11873,./data/2/2020010211113900.tif,2,True
11874,./data/2/2020010317181903.tif,2,True
11875,./data/2/2020011617204700.tif,2,True
11876,./data/2/2020011008431401.tif,2,True
11877,./data/2/3020010813453505.tif,2,True
11878,./data/2/2020010815314002.tif,2,True
11879,./data/2/3020010710523706.tif,2,True
11880,./data/2/3020011011012202.tif,2,True
11881,./data/2/3020010811475602.tif,2,True
11882,./data/2/2020010810364701.jpg,2,True
11883,./data/2/2020010916304503.tif,2,True
11884,./data/2/2020010917215103.tif,2,True
11885,./data/2/202001071623020b.tif,2,True
11886,./data/2/2020010211431306.tif,2,True
11887,./data/2/3020010714475002.tif,2,True
11888,./data/2/3020010716411703.tif,2,True
11889,./data/2/3020010314302706.tif,2,True
11890,./data/2/3020011011284302.tif,2,True
11891,./data/2/2020010313132801.tif,2,True
11892,./data/2/2020010613131603.tif,2,True
11893,./data/2/2020010209581102.tif,2,True
11894,./data/2/3020010613064301.jpg,2,True
11895,./data/2/3020010611560304.tif,2,True
11896,./data/2/202001081008500d.tif,2,True
11897,./data/2/3020010814014807.tif,2,True
11898,./data/2/2020010613524805.tif,2,True
11899,./data/2/2020010614485404.tif,2,True
11900,./data/2/3020010612460204.tif,2,True
11901,./data/2/3020010714254304.tif,2,True
11902,./data/2/3020010914400806.tif,2,True
11903,./data/2/3020010613355606.tif,2,True
11904,./data/2/2020011016312803.jpg,2,True
11905,./data/2/2020010615015609.tif,2,True
11906,./data/2/3020010811144003.tif,2,True
11907,./data/2/2020010313504203.tif,2,True
11908,./data/2/2020010814492501.tif,2,True
11909,./data/2/2020010910380004.tif,2,True
11910,./data/2/2020010315401900.tif,2,True
11911,./data/2/3020010316055207.tif,2,False
11912,./data/2/3020010715163507.tif,2,True
11913,./data/2/3020010916222002.jpg,2,True
11914,./data/2/2020010718141705.tif,2,True
11915,./data/2/3020010708574301.tif,2,True
11916,./data/2/3020010914382901.tif,2,True
11917,./data/2/3020010810510702.jpg,2,False
11918,./data/2/2020010916443101.tif,2,False
11919,./data/2/3020010911355106.tif,2,True
11920,./data/2/3020010311083701.tif,2,True
11921,./data/2/2020010816105400.tif,2,True
11922,./data/2/3020010212303007.tif,2,True
11923,./data/2/302001031615580a.tif,2,True
11924,./data/2/3020010311300401.tif,2,True
11925,./data/2/2020010812250300.tif,2,True
11926,./data/2/3020010915524702.tif,2,True
11927,./data/2/2020010710434102.tif,2,True
11928,./data/2/3020011010523802.jpg,2,True
11929,./data/2/2020010909220802.tif,2,True
11930,./data/2/3020010714390806.tif,2,True
11931,./data/2/2020010610104103.tif,2,False
11932,./data/2/2020010709094900.tif,2,True
11933,./data/2/3020010911443302.tif,2,True
11934,./data/2/3020010814123201.tif,2,True
11935,./data/2/302001031426390f.tif,2,False
11936,./data/2/2020010616045406.tif,2,True
11937,./data/2/302001081040360a.tif,2,True
11938,./data/2/2020010815580605.tif,2,True
11939,./data/2/2020010614114503.tif,2,True
11940,./data/2/302001031548550d.tif,2,True
11941,./data/2/2020010816121202.tif,2,True
11942,./data/2/2020010314550006.tif,2,True
11943,./data/2/2020010909080501.tif,2,True
11944,./data/2/3020010317200901.tif,2,True
11945,./data/2/2020010313381603.tif,2,False
11946,./data/2/2020010610104702.tif,2,True
11947,./data/2/2020010910060508.jpg,2,True
11948,./data/2/3020010814022605.tif,2,True
11949,./data/2/2020010310365904.tif,2,True
11950,./data/2/2020010616570106.tif,2,False
11951,./data/2/3020010612461407.tif,2,True
11952,./data/2/2020010712110700.tif,2,True
11953,./data/2/2020010808501601.jpg,2,True
11954,./data/2/2020010613505405.tif,2,False
11955,./data/2/2020010315262701.tif,2,True
11956,./data/2/302001031720100a.tif,2,True
11957,./data/2/3020010212550005.tif,2,True
11958,./data/2/2020010610080702.tif,2,True
11959,./data/2/2020010915293501.tif,2,True
11960,./data/2/202001061439490a.tif,2,True
11961,./data/2/3020010614183006.tif,2,True
11962,./data/2/202001071623000b.tif,2,True
11963,./data/2/302001031701230b.tif,2,True
11964,./data/2/2020010311561503.tif,2,True
11965,./data/2/3020010813305304.tif,2,True
11966,./data/2/2020010716385603.tif,2,True
11967,./data/2/3020010310251100.tif,2,True
11968,./data/2/302001031125370f.tif,2,True
11969,./data/2/3020010213482002.tif,2,True
11970,./data/2/3020011514081302.jpg,2,True
11971,./data/2/2020010814121905.tif,2,False
11972,./data/2/302001021556160a.tif,2,True
11973,./data/2/3020010911012305.tif,2,True
11974,./data/2/3020010313523203.tif,2,True
11975,./data/2/3020010317535207.tif,2,True
11976,./data/2/3020010611064102.tif,2,True
11977,./data/2/3020010711013602.tif,2,True
11978,./data/2/3020011016470707.tif,2,False
11979,./data/2/2020010210211200.tif,2,True
11980,./data/2/3020010217180005.tif,2,True
11981,./data/2/2020010213382000.tif,2,True
11982,./data/2/3020010714344401.tif,2,True
11983,./data/2/2020010714304704.tif,2,True
11984,./data/2/3020010314184202.tif,2,True
11985,./data/2/2020010609062002.tif,2,True
11986,./data/2/3020010214442202.tif,2,True
11987,./data/2/3020011417181800.jpg,2,True
11988,./data/2/2020010614555204.tif,2,True
11989,./data/2/302001091453500e.tif,2,True
11990,./data/2/3020010614510704.tif,2,True
11991,./data/2/2020010310032605.tif,2,True
11992,./data/2/2020010712525604.tif,2,True
11993,./data/2/2020010715440401.tif,2,True
11994,./data/2/3020010816203702.tif,2,True
11995,./data/2/3020010912082002.tif,2,True
11996,./data/2/3020010915311407.tif,2,True
11997,./data/2/2020010312432307.tif,2,False
11998,./data/2/3020010712050207.tif,2,True
11999,./data/2/3020010717054001.tif,2,True
12000,./data/2/202001091008590a.tif,2,True
12001,./data/2/2020010911273604.jpg,2,True
12002,./data/2/2020010313174903.tif,2,True
12003,./data/2/3020010710380000.tif,2,True
12004,./data/2/3020010815195700.tif,2,True
12005,./data/2/2020011315290600.jpg,2,True
12006,./data/2/3020010915464805.tif,2,True
12007,./data/2/3020010816425904.tif,2,True
12008,./data/2/2020010216301905.tif,2,True
12009,./data/2/3020010914144002.tif,2,True
12010,./data/2/2020011414163901.jpg,2,True
12011,./data/2/2020010316101004.tif,2,True
12012,./data/2/2020010816551202.tif,2,True
12013,./data/2/202001061514580a.tif,2,True
12014,./data/2/2020010711144703.tif,2,True
12015,./data/2/2020010815361400.tif,2,True
12016,./data/2/2020010811091702.tif,2,True
12017,./data/2/2020010610104904.tif,2,True
12018,./data/2/2020010814033305.tif,2,False
12019,./data/2/2020010617280400.tif,2,True
12020,./data/2/2020011015270702.tif,2,True
12021,./data/2/2020010809195001.tif,2,True
12022,./data/2/2020010214383003.tif,2,True
12023,./data/2/3020010915524503.tif,2,True
12024,./data/2/2020010614153804.tif,2,True
12025,./data/2/3020010615383400.tif,2,False
12026,./data/2/2020010815271904.tif,2,True
12027,./data/2/3020010815540505.tif,2,True
12028,./data/2/3020010716501600.tif,2,True
12029,./data/2/3020010213325103.tif,2,True
12030,./data/2/202001031122390b.tif,2,True
12031,./data/2/2020010714173700.tif,2,True
12032,./data/2/2020010613055003.tif,2,True
12033,./data/2/3020010916571603.tif,2,True
12034,./data/2/202001061641590m.tif,2,True
12035,./data/2/3020012013432202.tif,2,True
12036,./data/2/2020010615532201.tif,2,True
12037,./data/2/2020010917312909.tif,2,True
12038,./data/2/2020010715310203.tif,2,True
12039,./data/2/2020010314252803.tif,2,True
12040,./data/2/2020010914130301.tif,2,True
12041,./data/2/3020010915175001.tif,2,True
12042,./data/2/3020010316184603.tif,2,True
